"Plot Title: EC 3"
"#","Date Time, GMT-05:00","Full Range, μS/cm (LGR S/N: 20636126, SEN S/N: 20636126, LBL: Conductivity)","Temp, °F (LGR S/N: 20636126, SEN S/N: 20636126)","Coupler Detached (LGR S/N: 20636126)","Coupler Attached (LGR S/N: 20636126)","Host Connected (LGR S/N: 20636126)","Stopped (LGR S/N: 20636126)","End Of File (LGR S/N: 20636126)"
3142,08/14/19 05:30:00 AM,7.9,38.84,,,,,
3143,08/14/19 05:45:00 AM,7.9,38.79,,,,,
3144,08/14/19 06:00:00 AM,7.9,38.75,,,,,
3145,08/14/19 06:15:00 AM,7.9,38.68,,,,,
3146,08/14/19 06:30:00 AM,7.9,38.55,,,,,
3147,08/14/19 06:45:00 AM,7.1,38.43,,,,,
3148,08/14/19 07:00:00 AM,7.1,38.21,,,,,
3149,08/14/19 07:15:00 AM,7.1,38.12,,,,,
3150,08/14/19 07:30:00 AM,7.1,37.90,,,,,
3151,08/14/19 07:45:00 AM,7.1,37.92,,,,,
3152,08/14/19 08:00:00 AM,7.1,37.92,,,,,
3153,08/14/19 08:15:00 AM,7.1,37.92,,,,,
3154,08/14/19 08:30:00 AM,7.1,37.92,,,,,
3155,08/14/19 08:45:00 AM,7.5,37.89,,,,,
3156,08/14/19 09:00:00 AM,7.1,37.85,,,,,
3157,08/14/19 09:15:00 AM,7.5,37.83,,,,,
3158,08/14/19 09:30:00 AM,7.5,37.81,,,,,
3159,08/14/19 09:45:00 AM,7.1,37.81,,,,,
3160,08/14/19 10:00:00 AM,6.7,37.62,,,,,
3161,08/14/19 10:15:00 AM,8.3,37.49,,,,,
3162,08/14/19 10:30:00 AM,8.3,37.47,,,,,
3163,08/14/19 10:45:00 AM,8.3,37.45,,,,,
3164,08/14/19 11:00:00 AM,8.3,37.42,,,,,
3165,08/14/19 11:15:00 AM,8.3,37.35,,,,,
3166,08/14/19 11:30:00 AM,8.3,37.17,,,,,
3167,08/14/19 11:45:00 AM,8.3,37.08,,,,,
3168,08/14/19 12:00:00 PM,8.3,37.08,,,,,
3169,08/14/19 12:15:00 PM,8.3,37.09,,,,,
3170,08/14/19 12:30:00 PM,8.3,36.37,,,,,
3171,08/14/19 12:42:34 PM,,,,Logged,,,
3172,08/14/19 12:42:51 PM,,,Logged,,,,
3173,08/14/19 12:42:52 PM,,,,Logged,,,
3174,08/14/19 12:43:01 PM,,,,,Logged,,
3175,08/14/19 12:43:07 PM,,,,,,Logged,Logged
